Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly)
0619020000,15.4158242745,0.0,0.0,0.0,5.48122459637,1.0115996781
0619030000,9.467157607799999,0.0,0.0,0.0,5.48122459637,1.0115996781
0619040000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0619050000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0619060000,22.258080146999998,15.7652558726,0.0,0.0,5.48122459637,1.0115996781
0619070000,42.748152648499996,15.7652558726,0.0,0.0,21.9248983855,5.05799839049
0619080000,62.22662547189999,15.7652558726,0.0,0.0,38.3685721746,8.09279742479
0619090000,74.2006743428,15.7652558726,0.0,0.0,49.331021367299996,9.10439710289
0619100000,74.2006743428,15.7652558726,0.0,0.0,49.331021367299996,9.10439710289
0619110000,74.2006743428,15.7652558726,0.0,0.0,49.331021367299996,9.10439710289
0619120000,67.7078500683,15.7652558726,0.0,0.0,43.8497967709,8.09279742479
0619130000,74.2006743428,15.7652558726,0.0,0.0,49.331021367299996,9.10439710289
0619140000,74.3857108303,15.7652558726,0.185036487547,0.0,49.331021367299996,9.10439710289
0619150000,74.73207680510001,15.7652558726,0.5314024623070001,0.0,49.331021367299996,9.10439710289
0619160000,74.8513014337,15.7652558726,0.650627090903,0.0,49.331021367299996,9.10439710289
0619170000,20.490072501500002,0.0,0.0,0.0,16.4436737891,4.04639871239
0619180000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0619190000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0619200000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0619210000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0619220000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0619230000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0619240000,12.4414909411,0.0,0.0,0.0,5.48122459637,1.0115996781
0620010000,15.4158242745,0.0,0.0,0.0,5.48122459637,1.0115996781
0620020000,15.4158242745,0.0,0.0,0.0,5.48122459637,1.0115996781
0620030000,9.467157607799999,0.0,0.0,0.0,5.48122459637,1.0115996781
0620040000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0620050000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0620060000,22.258080146999998,15.7652558726,0.0,0.0,5.48122459637,1.0115996781
0620070000,42.748152648499996,15.7652558726,0.0,0.0,21.9248983855,5.05799839049
0620080000,62.22662547189999,15.7652558726,0.0,0.0,38.3685721746,8.09279742479
0620090000,74.2006743428,15.7652558726,0.0,0.0,49.331021367299996,9.10439710289
0620100000,74.2006743428,15.7652558726,0.0,0.0,49.331021367299996,9.10439710289
0620110000,74.2006743428,15.7652558726,0.0,0.0,49.331021367299996,9.10439710289
0620120000,67.7845772582,15.7652558726,0.076727189933,0.0,43.8497967709,8.09279742479
0620130000,74.740131295,15.7652558726,0.539456952245,0.0,49.331021367299996,9.10439710289
0620140000,75.0667455847,15.7652558726,0.866071241983,0.0,49.331021367299996,9.10439710289
0620150000,75.2853431613,15.7652558726,1.08466881859,0.0,49.331021367299996,9.10439710289
0620160000,75.4118726034,15.7652558726,1.2111982606799998,0.0,49.331021367299996,9.10439710289
0620170000,20.490072501500002,0.0,0.0,0.0,16.4436737891,4.04639871239
0620180000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0620190000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0620200000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0620210000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0620220000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0620230000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0620240000,12.4414909411,0.0,0.0,0.0,5.48122459637,1.0115996781
0621010000,15.4158242745,0.0,0.0,0.0,5.48122459637,1.0115996781
0621020000,15.4158242745,0.0,0.0,0.0,5.48122459637,1.0115996781
0621030000,9.467157607799999,0.0,0.0,0.0,5.48122459637,1.0115996781
0621040000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0621050000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0621060000,22.258080146999998,15.7652558726,0.0,0.0,5.48122459637,1.0115996781
0621070000,42.748152648499996,15.7652558726,0.0,0.0,21.9248983855,5.05799839049
